,PROVINCE,DISTRICT,CONSTITUENCY,WARD,POLLING DISTRICT NAME,POLLING STATION NAME,PHASE
7857,SOUTHERN,MONZE,MONZE CENTRAL,MONZE URBAN,NCHETE A,Monze Town Primary School,1
7858,SOUTHERN,MONZE,MONZE CENTRAL,MONZE URBAN,MONZE TOWN B,Monze Primary School,1
7859,SOUTHERN,MONZE,MOOMBA,MWANZA WEST,KAUMUZYA EAST,Kaumuzya East Primary School,1
7860,SOUTHERN,MONZE,MOOMBA,MWANZA CENTRAL,NTAMBO,Ntambo Primary School,1
7861,SOUTHERN,MONZE,MOOMBA,MWANZA EAST,NJOLA,Njola Primary School,1
7862,SOUTHERN,MONZE,MOOMBA,CHONA,KAUMBA,Kaumba Primary School,1
7863,SOUTHERN,MONZE,MOOMBA,MOOMBA,NADONGO,Nadongo Primary School,1
7864,SOUTHERN,MONZE,MOOMBA,MOOMBA,MABUYU,Kalilwe Community School,1
7865,SOUTHERN,MONZE,BWEENGWA,KAILA,BANACHIBWEMBWE,Banachibwembwe Fishing Camp (Tent),1
7866,SOUTHERN,MONZE,BWEENGWA,KAILA,MUNYENZE,Munyenze Primary School,1
7867,SOUTHERN,MONZE,BWEENGWA,KEEMBA,KEEMBA HILL,Keemba Secondary School,1
7868,SOUTHERN,MONZE,BWEENGWA,CHOONGO EAST,MONZE BOARDING SECONDARY SCHOOL,Monze Boarding Secondary School,1
7869,SOUTHERN,MONZE,BWEENGWA,CHOONGO EAST,NTEME,Nteme Primary School,1
7870,SOUTHERN,MONZE,BWEENGWA,CHOONGO WEST,LUYABA,Luyaba Primary School,1
7871,SOUTHERN,MONZE,BWEENGWA,KAILA,MANSANGU,Lochinvar Primary School,2
7872,SOUTHERN,MONZE,BWEENGWA,BWEENGWA,NALUTANDA,Nalutanda Primary School,2
7873,SOUTHERN,MONZE,BWEENGWA,HAMUSONDE,NYIMBA,Nyimba Community School,2
7874,SOUTHERN,MONZE,BWEENGWA,HAMANGABA,GANDA,Ganda Primary School,2
7875,SOUTHERN,MONZE,MONZE CENTRAL,HAMAMVWA,SIMANANSA,Simanansa Primary School,2
7876,SOUTHERN,MONZE,MONZE CENTRAL,KATIMBA,HAMUNYANGWA,Hamunyangwa Community School,2
7877,SOUTHERN,MONZE,MONZE CENTRAL,BBOMBO,MUTAMA,Mutama Primary School,2
7878,SOUTHERN,MONZE,MONZE CENTRAL,HATONTOLA,MUSEETE,Mungoni New Apostolic Church,2
7879,SOUTHERN,MONZE,MONZE CENTRAL,HUFWA-HAMAPANDE,KAFWEFWE,Kafwefwe Community School,2
7880,SOUTHERN,MONZE,MONZE CENTRAL,MAYABA,GAALI,Gaali Primary School,2
7881,SOUTHERN,MONZE,MONZE CENTRAL,HATONTOLA,NAMUSEBA,Namuseba Primary School,2
7882,SOUTHERN,MONZE,BWEENGWA,MALUNDU,NTANDABALE,Ntandabale Primary School,2
7883,SOUTHERN,MONZE,MONZE CENTRAL,CHISEKESE,HAMAZONGO,Pemba Primary School,2
7884,SOUTHERN,MONZE,MONZE CENTRAL,UFWENUKA,UFWENUKA,Ufwenuka Local Court,2
7885,SOUTHERN,MONZE,MONZE CENTRAL,SINGONYA,SINGONYA,Singonya Primary School,2
7886,SOUTHERN,MONZE,MONZE CENTRAL,SINGONYA,NAKABWE,Nakabwe Taonga School,2
7887,SOUTHERN,MONZE,MONZE CENTRAL,CHIPEMBELE,CHIYOBOLA,Chiyobola Primary School,2
7888,SOUTHERN,MONZE,MONZE CENTRAL,MANUNGU,MIYOBA,Miyoba Primary School,2
7889,SOUTHERN,MONZE,MONZE CENTRAL,MANUNGU,SIBUSU,Muumba Community School,2
7890,SOUTHERN,MONZE,MONZE CENTRAL,MANUNGU,CHICHELEKO,Chicheleko Community School,2
7891,SOUTHERN,MONZE,MONZE CENTRAL,MANUNGU,SINYENDEENDE,Sinyendeende Community School,2
7892,SOUTHERN,MONZE,MONZE CENTRAL,MONZE URBAN,NCHETE B,Monze Town Secondary School,2
7893,SOUTHERN,MONZE,BWEENGWA,CHOONGO WEST,GONHWE,Gonhwe Primary School,2
7894,SOUTHERN,MONZE,MONZE CENTRAL,MONZE URBAN,MONZE TOWN A,Tagore Primary School,2
7895,SOUTHERN,MONZE,MONZE CENTRAL,MANUNGU,ZAMBIA COMPOUND,Apostolic Faith Mission Primary School,2
7896,SOUTHERN,MONZE,MONZE CENTRAL,CHISEKESE,CHISEKESE,Chisekesi Secondary School,2
7897,SOUTHERN,MONZE,MOOMBA,MWANZA WEST,MALAMBO,Malambo Primary School,2
7898,SOUTHERN,MONZE,MOOMBA,MWANZA EAST,KASAKA,Kasaka Primary School,2
7899,SOUTHERN,MONZE,MOOMBA,MWANZA EAST,MWANZA,Mwanza Primary School,2
7900,SOUTHERN,MONZE,MOOMBA,MWANZA EAST,NAMAZOKA,Bbwantu Primary School,2
7901,SOUTHERN,MONZE,MOOMBA,MOOMBA,NAKALWIIDA,Nakalwiida Community School,2
7902,SOUTHERN,MONZE,MOOMBA,MOOMBA,MOOMBA,Moomba Primary School,2
7903,SOUTHERN,MONZE,BWEENGWA,KAILA,BANACHIBWEMBWE B,Banachibwembwe Community School,2
7904,SOUTHERN,MONZE,BWEENGWA,KAILA,CHOOMBWA,Choombwa Community School,2
7905,SOUTHERN,MONZE,BWEENGWA,KEEMBA,MUNDANDO,Mundando Community School,2
7906,SOUTHERN,MONZE,BWEENGWA,CHOONGO EAST,FARMERS TRAINING CENTRE,Farmers Training Center,2
7907,SOUTHERN,MONZE,BWEENGWA,CHOONGO EAST,CHOONGO,Choongo Secondary School,2
7908,SOUTHERN,MONZE,BWEENGWA,CHOONGO WEST,LUCHENJE,Luchenje Community School,2
7913,SOUTHERN,MONZE,BWEENGWA,HAMUSONDE,MAHIBA,Mahiba Primary School,3
7914,SOUTHERN,MONZE,BWEENGWA,HAMANGABA,MAKAMBA,Makamba Community School,3
7915,SOUTHERN,MONZE,BWEENGWA,HAMANGABA,MAKONKA,Makonka Primary School,3
7916,SOUTHERN,MONZE,BWEENGWA,HAMANGABA,HIMABILO,Himabilo Community School,3
7917,SOUTHERN,MONZE,MONZE CENTRAL,HAMAMVWA,SIKALINDA,Sikalinda Primary School,3
7918,SOUTHERN,MONZE,MONZE CENTRAL,KATIMBA,CHIYUMU,Chiyumu Primary School,3
7919,SOUTHERN,MONZE,MONZE CENTRAL,KATIMBA,HAMUKANCHALI,Hamukanchali Primary School,3
7920,SOUTHERN,MONZE,MONZE CENTRAL,HATONTOLA,MWAALA,Mwaala Primary School,3
7921,SOUTHERN,MONZE,MONZE CENTRAL,HUFWA-HAMAPANDE,KABANGA,Kabanga Primary School,3
7922,SOUTHERN,MONZE,MONZE CENTRAL,HUFWA-HAMAPANDE,HUFWA,Hufwa Primary School,3
7923,SOUTHERN,MONZE,MONZE CENTRAL,HATONTOLA,NAMILONGWE,Namilongwe Primary School,3
7924,SOUTHERN,MONZE,BWEENGWA,MALUNDU,NAKANSANGWE,Nakansangwe Primary School,3
7925,SOUTHERN,MONZE,MONZE CENTRAL,CHISEKESE,SILWILI,Silwili Primary School,3
7926,SOUTHERN,MONZE,MONZE CENTRAL,UFWENUKA,LUMBA MOONYA,Lumba Moonya Community School,3
7927,SOUTHERN,MONZE,MONZE CENTRAL,SINGONYA,MULONGALWIILI,Mulongalwiili Primary School,3
7928,SOUTHERN,MONZE,MONZE CENTRAL,SINGONYA,MWIINGA MALIMVWA,Mwiinga Malimvwa Primary School,3
7929,SOUTHERN,MONZE,MONZE CENTRAL,CHIPEMBELE,MWEELE-TAONGA,Mweele Taonga Primary School,3
7930,SOUTHERN,MONZE,MONZE CENTRAL,CHIPEMBELE,NAMAKUBE,Namakube Primary School,3
7931,SOUTHERN,MONZE,MONZE CENTRAL,CHIPEMBELE,SINTEMBA,Sintemba Primary School,3
7932,SOUTHERN,MONZE,MOOMBA,CHONA,SIKABENGA,Sikabenga Primary School,3
7933,SOUTHERN,MONZE,MONZE CENTRAL,CHISEKESE,SIMUKALE,Simukale Primary School,3
7934,SOUTHERN,MONZE,MONZE CENTRAL,BBOMBO,NKANDELA,Nkandela Secondary School,3
7935,SOUTHERN,MONZE,BWEENGWA,HAMUSONDE,NTAAMBA,Ntaamba Primary School,3
7936,SOUTHERN,MONZE,BWEENGWA,KEEMBA,KAUMUZYA WEST,Kaumuzya West Primary School,3
7937,SOUTHERN,MONZE,MONZE CENTRAL,HAMAMVWA,CHOBANA,Chobana Primary School,3
7938,SOUTHERN,MONZE,MONZE CENTRAL,CHISEKESE,SIMWENDEENGWE,Simwendeengwe Primary School,3
7939,SOUTHERN,MONZE,MOOMBA,MWANZA WEST,KALUNDU,Kalundu Primary School,3
7940,SOUTHERN,MONZE,MOOMBA,MWANZA WEST,MUNTEMBA,Muntemba Primary School,3
7941,SOUTHERN,MONZE,MOOMBA,MWANZA EAST,HAMUDONGA,Hamudonga Community School,3
7942,SOUTHERN,MONZE,MOOMBA,MWANZA CENTRAL,NKABA,Nkaba Primary School,3
7943,SOUTHERN,MONZE,MOOMBA,MOOMBA,NAMATEBA,Namateba Primary School,3
7944,SOUTHERN,MONZE,MOOMBA,CHONA,NABUKUYU,Mumuni Library,3
7945,SOUTHERN,MONZE,BWEENGWA,KAILA,MOONZWE,Moonzwe Primary School,3
7946,SOUTHERN,MONZE,BWEENGWA,KAILA,BANAKAILA,Banakaila Primary School,3
7947,SOUTHERN,MONZE,BWEENGWA,CHOONGO EAST,CHUNGU,Chungu Primary School,3
7948,SOUTHERN,MONZE,BWEENGWA,KEEMBA,NACHIBULI,Nachibuli Primary School,3
7949,SOUTHERN,MONZE,BWEENGWA,KEEMBA,KAMBAZA,Kambaza Primary School,3
7950,SOUTHERN,MONZE,BWEENGWA,CHOONGO WEST,BBOLOMANI,Bbolomani Primary School,3
7951,SOUTHERN,MONZE,BWEENGWA,KAILA,KANCHINDU,Kanchindu Community School,4
7952,SOUTHERN,MONZE,BWEENGWA,HAMANGABA,NYAMBA,Nyamba Community School,4
7953,SOUTHERN,MONZE,MONZE CENTRAL,HAMAMVWA,TUSOLE,Tusole Community School,4
7954,SOUTHERN,MONZE,BWEENGWA,BWEENGWA,MUTANZHI,Mutanzhi Primary School,4
7955,SOUTHERN,MONZE,MONZE CENTRAL,HAMAMVWA,CHIBOZU,Chibozu Community School,4
7956,SOUTHERN,MONZE,MONZE CENTRAL,KATIMBA,KALOBA,Kaloba Primary School,4
7957,SOUTHERN,MONZE,MONZE CENTRAL,BBOMBO,NACAANDWE,Nacaandwe Mukamucele Community School,4
7958,SOUTHERN,MONZE,MONZE CENTRAL,HATONTOLA,KAMPUNU,Kampunu Community School,4
7959,SOUTHERN,MONZE,MONZE CENTRAL,HUFWA-HAMAPANDE,CHILALA,Chilala Primary School,4
7960,SOUTHERN,MONZE,MONZE CENTRAL,HUFWA-HAMAPANDE,MALENDE,Malende Primary School,4
7961,SOUTHERN,MONZE,MONZE CENTRAL,HATONTOLA,MALAMA,Malama Primary School,4
7962,SOUTHERN,MONZE,MONZE CENTRAL,CHISEKESE,RUSANGU,Rusangu Primary School,4
7963,SOUTHERN,MONZE,MONZE CENTRAL,UFWENUKA,HANAMAILA,Hanamaila Primary School,4
7964,SOUTHERN,MONZE,MONZE CENTRAL,SINGONYA,HAMPONGO,Hampongo Community School,4
7965,SOUTHERN,MONZE,MONZE CENTRAL,HUFWA-HAMAPANDE,HINJALI,Hinjali Primary School,4
7966,SOUTHERN,MONZE,MONZE CENTRAL,MONZE URBAN,HARRY MWAANGA,Monze Home Craft Centre,4
7967,SOUTHERN,MONZE,MOOMBA,CHONA,KAYOLA,Kayola Primary School,4
7968,SOUTHERN,MONZE,MOOMBA,CHONA,CHONA,Chona Primary School,4
7969,SOUTHERN,MONZE,MOOMBA,CHONA,NAMUNUNGA,Namununga Community School,4
7970,SOUTHERN,MONZE,MONZE CENTRAL,HATONTOLA,KAZUNGULA SETTLEMENT,Kazungula Settlement Primary School,4
7971,SOUTHERN,MONZE,MONZE CENTRAL,BBOMBO,MWEENE,Mweene Community School,4
7972,SOUTHERN,MONZE,BWEENGWA,KEEMBA,MANDONDO,Mandondo Primary School,4
7973,SOUTHERN,MONZE,BWEENGWA,CHOONGO WEST,HIKAUNU,Hikaunu SDA Church,4
7974,SOUTHERN,MONZE,MONZE CENTRAL,HAMAMVWA,SINUNDWE,Sinundwe Primary School,4
7975,SOUTHERN,MONZE,BWEENGWA,BWEENGWA,HAMUSANKWA,Mooya Primary School,4
7976,SOUTHERN,MONZE,MOOMBA,MWANZA CENTRAL,MALOMO,Malomo Community School,4
7977,SOUTHERN,MONZE,MOOMBA,MWANZA CENTRAL,MUJIKA,Mujika Primary School,4
7978,SOUTHERN,MONZE,MOOMBA,CHONA,HACHAANGA,Lukamantano Community School,4
7979,SOUTHERN,MONZE,MOOMBA,MWANZA CENTRAL,MWIILA,St. Patricks Community School,4
7980,SOUTHERN,MONZE,MOOMBA,CHONA,LUSUMPO,Lusumpo Community School,4
7981,SOUTHERN,MONZE,BWEENGWA,KEEMBA,HAKWAMBWA,Hakwambwa Primary School,4
7982,SOUTHERN,MONZE,BWEENGWA,CHOONGO EAST,HAMWIIMBU,Hamwimbu Primary School,4
7983,SOUTHERN,MONZE,BWEENGWA,CHOONGO EAST,SIGUBBU,Sigubbu Primary School,4
7984,SOUTHERN,MONZE,BWEENGWA,CHOONGO EAST,KAYUNI,Kayuni Primary School,4
7985,SOUTHERN,MONZE,BWEENGWA,CHOONGO EAST,MUTITI,Mutiti Community School,4
7986,SOUTHERN,MONZE,BWEENGWA,CHOONGO WEST,KANUNDWA,Kanundwa Primary School,4
7987,SOUTHERN,NAMWALA,NAMWALA,NAMWALA CENTRAL,NAMWALA BOMA,Lubanga Basic School,1
7988,SOUTHERN,NAMWALA,NAMWALA,BAAMBWE,CHIBUNZE,Chibunze Basic School,1
7989,SOUTHERN,NAMWALA,NAMWALA,NGABO,NAMANKUBAULA,Namankubaula Community School,1
7990,SOUTHERN,NAMWALA,NAMWALA,MAALA,MAALA,Maala Secondary School,1
7991,SOUTHERN,NAMWALA,NAMWALA,ICHILA,KAZUNI KALILA,Kazuni Kalila Basic School,1
7992,SOUTHERN,NAMWALA,NAMWALA,ITAPA,SHIMASHIKWE,Shimashikwe Basic School,1
7993,SOUTHERN,NAMWALA,NAMWALA,ITAPA,NAMUBANGA,Namubanga Community School,1
7994,SOUTHERN,NAMWALA,NAMWALA,NAMAKUBE,NALUKWALE,Nalukwale Primary School,1
7995,SOUTHERN,NAMWALA,NAMWALA,NAMAKUBE,BBUYU,Bbuyu Community School,1
7996,SOUTHERN,NAMWALA,NAMWALA,MOOBOLA,KABWE,Kabwe Secondary School,1
7997,SOUTHERN,NAMWALA,NAMWALA,MOOBOLA,ST MAGRET,St Magret Community School,1
7998,SOUTHERN,NAMWALA,NAMWALA,NAMUSONDE,NAMUSONDE,Namusonde Basic School,1
7999,SOUTHERN,NAMWALA,NAMWALA,KABULAMWANDA,NJILI,NJILI H P,1
8000,SOUTHERN,NAMWALA,NAMWALA,MBEZA,SHICAANDA,Shicaanda Basic School,1
8001,SOUTHERN,NAMWALA,NAMWALA,NAKAMBOMA,CHIBIYA,Chibiya Community School,1
8002,SOUTHERN,NAMWALA,NAMWALA,CHITONGO,MANGWELE,Mangwele Secondary School,1
8003,SOUTHERN,NAMWALA,NAMWALA,CHITONGO,MAKABA,Makaba Basic School,1
8004,SOUTHERN,NAMWALA,NAMWALA,NDEMA,NDEMA,Ndema Basic School,1
8005,SOUTHERN,NAMWALA,NAMWALA,KANTENGWA,CHILALA MAKUBI,Shikosolwa Fishing Camp (Tent),1
8006,SOUTHERN,NAMWALA,NAMWALA,KANTENGWA,MANCHENYA,Manchenya Community Schooll,1
8007,SOUTHERN,NAMWALA,NAMWALA,MANDONDO,SHOKOMBWE,Shokombwe Basic School,1
8008,SOUTHERN,NAMWALA,NAMWALA,MANDONDO,CHILUMINO,Chilumino Basic School,1
8009,SOUTHERN,NAMWALA,NAMWALA,NAMWALA CENTRAL,CHINYEMU,Chinyemu Apostolic Church,2
8010,SOUTHERN,NAMWALA,NAMWALA,BAAMBWE,KAWILIZHI,Kawilizhi Basic School,2
8011,SOUTHERN,NAMWALA,NAMWALA,NGABO,NGABO,Ngabo Basic School,2
8012,SOUTHERN,NAMWALA,NAMWALA,MAALA,SHIMAYOBA,Shimayoba Basic School,2
8013,SOUTHERN,NAMWALA,NAMWALA,ICHILA,NAMAKAKA,Namakaka Community School,2
8014,SOUTHERN,NAMWALA,NAMWALA,ITAPA,ITAPA,Itapa Basic School,2
8015,SOUTHERN,NAMWALA,NAMWALA,ITAPA,KASONKOMWA,Kasonkomwa Community School,2
8016,SOUTHERN,NAMWALA,NAMWALA,NAMAKUBE,TAMPWE,Tampwe Primary School,2
8017,SOUTHERN,NAMWALA,NAMWALA,NAMAKUBE,NAMAKUBE,Muchila Secondary School,2
8018,SOUTHERN,NAMWALA,NAMWALA,MOOBOLA,NKOMBA,Nkomba Basic School,2
8019,SOUTHERN,NAMWALA,NAMWALA,MOOBOLA,CHUULUCHIKUNKA,Chuuluchikunka Community School,2
8020,SOUTHERN,NAMWALA,NAMWALA,NAMUSONDE,NSANTI,Nsanti Community School,2
8021,SOUTHERN,NAMWALA,NAMWALA,KABULAMWANDA,KABULAMWANDA,Kabulamwanda Basic School,2
8022,SOUTHERN,NAMWALA,NAMWALA,MBEZA,MOOMBA,Moomba Basic School,2
8023,SOUTHERN,NAMWALA,NAMWALA,NAKAMBOMA,SIMANJE,Simanje Basic School,2
8024,SOUTHERN,NAMWALA,NAMWALA,CHITONGO,CHIVUMA,Chivuma Community School,2
8025,SOUTHERN,NAMWALA,NAMWALA,NDEMA,MASOMPE,Masompe Basic School,2
8026,SOUTHERN,NAMWALA,NAMWALA,NDEMA,MULALA,Mulala Community School,2
8027,SOUTHERN,NAMWALA,NAMWALA,KANTENGWA,MANDILI,Mandili Fishing Camp (Tent),2
8028,SOUTHERN,NAMWALA,NAMWALA,KANTENGWA,SHAMUNKUNCHI,Shamunkunchi Community School,2
8029,SOUTHERN,NAMWALA,NAMWALA,MANDONDO,KABANGA,Kabanga Community School,2
8030,SOUTHERN,NAMWALA,NAMWALA,MANDONDO,MAKOTOLO,Makotolo Basic School,2
8035,SOUTHERN,NAMWALA,NAMWALA,NAMWALA CENTRAL,KALUNDU,Kalundu Basic School,3
8036,SOUTHERN,NAMWALA,NAMWALA,BAAMBWE,TUUNGA,Tuunga New Apostolic Church,3
8037,SOUTHERN,NAMWALA,NAMWALA,NGABO,INONGWE VILLAGE,Inongwe Community School,3
8038,SOUTHERN,NAMWALA,NAMWALA,MAALA,BUSANGU,Busangu Community School,3
8039,SOUTHERN,NAMWALA,NAMWALA,ICHILA,KASANSHI,Kasanshi Community School,3
8040,SOUTHERN,NAMWALA,NAMWALA,ITAPA,MATEBWELE,Nakahundu Primary School,3
8041,SOUTHERN,NAMWALA,NAMWALA,ICHILA,ICHILA,Ichila Basic School,3
8042,SOUTHERN,NAMWALA,NAMWALA,NAMAKUBE,NAMAYOVU,Namayovu Basic School,3
8043,SOUTHERN,NAMWALA,NAMWALA,NAMAKUBE,MALESHA,Malesha SDA Church,3
8044,SOUTHERN,NAMWALA,NAMWALA,MOOBOLA,SHIMATAMBO,Shimatambo Community School,3
8045,SOUTHERN,NAMWALA,NAMWALA,MOOBOLA,MOOBOLA,CHUULUCHIKUNKA,3
8046,SOUTHERN,NAMWALA,NAMWALA,NAMUSONDE,KASENGA,NAMUSONDE,3
8047,SOUTHERN,NAMWALA,NAMWALA,KABULAMWANDA,KEZHI,Kezhi Community School,3
8048,SOUTHERN,NAMWALA,NAMWALA,MBEZA,NACHUMBA,Nachumba Community School,3
8049,SOUTHERN,NAMWALA,NAMWALA,NAKAMBOMA,NAKAMBOMA,Nakamboma Primary School,3
8050,SOUTHERN,NAMWALA,NAMWALA,CHITONGO,NIKO,Niko Girls Technical Secondary School,3
8051,SOUTHERN,NAMWALA,NAMWALA,NDEMA,CHISUMPULE,Chisumpule Community School,3
8052,SOUTHERN,NAMWALA,NAMWALA,NDEMA,HABEENZU,Habeenzu SDA Church,3
8053,SOUTHERN,NAMWALA,NAMWALA,NAMWALA CENTRAL,MASEELE,Shimaluwani Guest House,3
8054,SOUTHERN,NAMWALA,NAMWALA,KANTENGWA,SHIMUKOPOLA,Shimukopola Basic School,3
8055,SOUTHERN,NAMWALA,NAMWALA,MANDONDO,MWAANGWE,Mwaangwe Basic School,3
8056,SOUTHERN,NAMWALA,NAMWALA,MANDONDO,NAKASALE,Nakasale New Apostolic Chuirch,3
8057,SOUTHERN,NAMWALA,NAMWALA,NAMWALA CENTRAL,NAMULUMBWE,Namulumbwe New Apostolic Church,4
8058,SOUTHERN,NAMWALA,NAMWALA,BAAMBWE,NAMINWE,Naminwe Community School,4
8059,SOUTHERN,NAMWALA,NAMWALA,NGABO,INONGWE SETTLEMENT,Inongwe Basic School,4
8060,SOUTHERN,NAMWALA,NAMWALA,MAALA,CHITUMBI,Chitumbi Community School,4
8061,SOUTHERN,NAMWALA,NAMWALA,ICHILA,UMBUZU,Mazhiba Primary School,4
8062,SOUTHERN,NAMWALA,NAMWALA,ITAPA,MPILI,Mpili Community School,4
8063,SOUTHERN,NAMWALA,NAMWALA,ICHILA,MUSEMU,Musemu Primary School,4
8064,SOUTHERN,NAMWALA,NAMWALA,NAMAKUBE,NAMUSENGA,Namusenga Primary School,4
8065,SOUTHERN,NAMWALA,NAMWALA,NAMAKUBE,SHAMUTIKI,Shamutiki Community School,4
8066,SOUTHERN,NAMWALA,NAMWALA,MOOBOLA,SHABABWA,Shababwa Basic School,4
8067,SOUTHERN,NAMWALA,NAMWALA,NAMUSONDE,NCHOOLE,Nchole Primary School,4
8068,SOUTHERN,NAMWALA,NAMWALA,KABULAMWANDA,MAMVU,Mamvu Basic School,4
8069,SOUTHERN,NAMWALA,NAMWALA,NAKAMBOMA,KATOWA,Katowa Basic School,4
8070,SOUTHERN,NAMWALA,NAMWALA,CHITONGO,SHIMUNYUMBWE,Shimunyumbwe Basic School,4
8071,SOUTHERN,NAMWALA,NAMWALA,NDEMA,HAKALOBA,Hakaloba Community School,4
8072,SOUTHERN,NAMWALA,NAMWALA,BAAMBWE,BAAMBWE,Baambwe Basic School,4
8073,SOUTHERN,NAMWALA,NAMWALA,KANTENGWA,KANTENGWA,Kantengwa Basic School,4
8074,SOUTHERN,NAMWALA,NAMWALA,MANDONDO,MANDONDO,Mandondo Basic School,4
8075,SOUTHERN,NAMWALA,NAMWALA,MANDONDO,MALIMA,Malima New Apostolic Church,4
8076,SOUTHERN,PEMBA,PEMBA,KASIYA,CHIMATA,Chimata New Apostolic Church,1
8077,SOUTHERN,PEMBA,PEMBA,MAAMBO,HABBANYUKA,Habbanyuka Primary School,1
8078,SOUTHERN,PEMBA,PEMBA,KASIKILI,MAYASANINO,Mayasanino Primary School,1
8079,SOUTHERN,PEMBA,PEMBA,YOTAM MULEYA,MUDUKULA,Mudukula Primary School,1
8080,SOUTHERN,PEMBA,PEMBA,DOBO,NAMAKWENGA,Namakwenga Community School,1
8081,SOUTHERN,PEMBA,PEMBA,KAUBA,HANYUTA,Hanyuta Primary School,1
8082,SOUTHERN,PEMBA,PEMBA,HABUNKULULU,SIABBABA,Siabbaba Community School,1
8083,SOUTHERN,PEMBA,PEMBA,MUZOKA,SIMUDIMA,Simudima Primary School,1
8084,SOUTHERN,PEMBA,PEMBA,DOBO,SIKATUMBA,Sikatumba Primary School,1
8085,SOUTHERN,PEMBA,PEMBA,DOBO,MALAMBA,Malamba Primary School,1
8086,SOUTHERN,PEMBA,PEMBA,DEMU,KAZUNGULA,Kazungula Primary School,1
8087,SOUTHERN,PEMBA,PEMBA,HAMAUNDU,SIBALUMBI,Sibalumbi Primary School,1
8088,SOUTHERN,PEMBA,PEMBA,DEMU,HANINGA,Muchenje SDA Church,1
8089,SOUTHERN,PEMBA,PEMBA,DEMU,JALILA,Jalila Primary School,1
8090,SOUTHERN,PEMBA,PEMBA,KASIKILI,MAPANA,Mapana Community School,1
8091,SOUTHERN,PEMBA,PEMBA,KASIYA,MUNYAMA,Munyama Primary School,2
8092,SOUTHERN,PEMBA,PEMBA,MAAMBO,HANGOMA,Hangoma Primary School,2
8093,SOUTHERN,PEMBA,PEMBA,KASIKILI,KAKUBA,Kakuba Primary School,2
8094,SOUTHERN,PEMBA,PEMBA,YOTAM MULEYA,SIAMULEYA,Siamuleya Primary School,2
8095,SOUTHERN,PEMBA,PEMBA,DOBO,SIAMABBONKA,Siamabbonka Primary School,2
8096,SOUTHERN,PEMBA,PEMBA,KAUBA,HAJAMBA,Hajamba Primary School,2
8097,SOUTHERN,PEMBA,PEMBA,HABUNKULULU,SIABUNKULULU,Siabunkululu Primary School,2
8098,SOUTHERN,PEMBA,PEMBA,MUZOKA,SIMOOYA,Simooya Community School,2
8099,SOUTHERN,PEMBA,PEMBA,NACHIBANGA,MUNTUWABULONGO,Muntuwabulongo Primary School,2
8100,SOUTHERN,PEMBA,PEMBA,DEMU,KAAMBA,Kaamba Community School,2
8101,SOUTHERN,PEMBA,PEMBA,MUZOKA,CHILUNDU,Chilundu Primary School,2
8102,SOUTHERN,PEMBA,PEMBA,HAMAUNDU,JAPI,Japi Primary School,2
8103,SOUTHERN,PEMBA,PEMBA,DEMU,BULANDA,Bulanda Primary School,2
8104,SOUTHERN,PEMBA,PEMBA,DEMU,NACHIFUWA,Jembo Basic School,2
8105,SOUTHERN,PEMBA,PEMBA,KASIKILI,KASIKILI,Kasikili Primary School,2
8110,SOUTHERN,PEMBA,PEMBA,KASIYA,MAKOMBA,Makomba Primary School,3
8111,SOUTHERN,PEMBA,PEMBA,MAAMBO,NAKAMPATU,Nakampatu Community School,3
8112,SOUTHERN,PEMBA,PEMBA,KASIKILI,MULAMPA,Mulampa Community School,3
8113,SOUTHERN,PEMBA,PEMBA,YOTAM MULEYA,SIJUWA,Sijuwa Primary School,3
8114,SOUTHERN,PEMBA,PEMBA,KAUBA,MUKOMBO,Mukombo Primary School,3
8115,SOUTHERN,PEMBA,PEMBA,KAUBA,KAZIMAULU,Kazimaulu Primary School,3
8116,SOUTHERN,PEMBA,PEMBA,HABUNKULULU,HABUNKULULU,Siazwela Primary School,3
8117,SOUTHERN,PEMBA,PEMBA,MUZOKA,CHEELO,Cheelo Primary School,3
8118,SOUTHERN,PEMBA,PEMBA,NACHIBANGA,NDONDI,Ndondi Primary School,3
8119,SOUTHERN,PEMBA,PEMBA,NACHIBANGA,MUFUNGU,Mufungu Primary School,3
8120,SOUTHERN,PEMBA,PEMBA,PEMBA,PEMBA SETTLEMENT,Chimowa Primary School,3
8121,SOUTHERN,PEMBA,PEMBA,PEMBA,HAJUUNZA,Pemba Annex School,3
8122,SOUTHERN,PEMBA,PEMBA,DEMU,DEMU,Demu Primary School,3
8123,SOUTHERN,PEMBA,PEMBA,HAMAUNDU,CHOOMPA,Choompa Primary School,3
8124,SOUTHERN,PEMBA,PEMBA,KASIKILI,MUNYONA,Munyona Primary School,3
8125,SOUTHERN,PEMBA,PEMBA,KASIYA,KASIYA,Kasiya Primary School,4
8126,SOUTHERN,PEMBA,PEMBA,MAAMBO,MICHELO,Michelo Primary School,4
8127,SOUTHERN,PEMBA,PEMBA,MAAMBO,MAUNGA,Maambo Primary School,4
8128,SOUTHERN,PEMBA,PEMBA,YOTAM MULEYA,KASONDE,Kasonde Community School,4
8129,SOUTHERN,PEMBA,PEMBA,DOBO,DOBO,Moyo Primary School,4
8130,SOUTHERN,PEMBA,PEMBA,KAUBA,KAUBA,Kauba Primary School,4
8131,SOUTHERN,PEMBA,PEMBA,MUZOKA,MUZOKA,Muzoka Primary School,4
